date,price
2016-08-31 10:26:32,36461
2016-08-31 14:26:32,36637
2016-08-31 18:25:42,37591
2016-08-31 22:26:32,38930
2016-09-01 02:26:32,38784
2016-09-01 06:26:33,37112
2016-09-01 10:26:39,35382
2016-09-01 14:26:33,35887
2016-09-01 18:26:40,36849
2016-09-01 23:22:08,36975
2016-09-02 03:16:39,35547
2016-09-02 07:16:34,35721
2016-09-02 11:16:33,35003
2016-09-02 15:16:39,35476
2016-09-02 19:16:33,35947
2016-09-02 23:16:57,35429
2016-09-03 03:16:39,34942
2016-09-03 07:16:39,35088
2016-09-03 11:16:39,34621
2016-09-03 15:16:33,35460
2016-09-03 19:16:33,35290
2016-09-03 23:16:33,34752
2016-09-04 03:16:32,34374
2016-09-04 07:16:33,34411
2016-09-04 11:16:32,34650
2016-09-04 15:16:33,35667
2016-09-04 19:16:32,34625
2016-09-04 23:16:33,34396
2016-09-05 03:16:33,34346
2016-09-05 07:16:39,34668
2016-09-05 11:16:33,34107
2016-09-05 15:16:33,34263
2016-09-05 19:16:32,34767
2016-09-05 23:16:32,34240
2016-09-06 03:16:33,34338
2016-09-06 07:16:33,34020
2016-09-06 11:16:39,34332
2016-09-06 15:16:38,34937
2016-09-06 19:16:39,35791
2016-09-06 23:15:43,35720
2016-09-07 03:15:43,34354
2016-09-07 07:15:48,33957
2016-09-07 11:15:42,34131
2016-09-07 15:15:40,34603
2016-09-07 19:15:42,35294
2016-09-07 23:15:42,35275
2016-09-08 03:15:42,34109
2016-09-08 07:15:42,33873
2016-09-08 11:15:42,33760
2016-09-08 15:15:42,34630
2016-09-08 19:15:42,35137
2016-09-08 23:15:45,36241
2016-09-09 03:15:43,34164
2016-09-09 07:15:44,34146
2016-09-09 11:15:42,33367
2016-09-09 15:15:42,34398
2016-09-09 19:15:41,34575
2016-09-09 23:15:43,35243
2016-09-10 03:15:43,33976
2016-09-10 07:15:42,33475
2016-09-10 11:15:42,32550
2016-09-10 15:15:42,34538
2016-09-10 19:15:43,34824
2016-09-10 23:15:45,33330
2016-09-11 03:15:42,34137
2016-09-11 07:15:42,33820
2016-09-11 11:15:43,33494
2016-09-11 15:15:42,34294
2016-09-11 19:15:42,33999
2016-09-11 23:15:43,33966
2016-09-12 03:15:43,34256
2016-09-12 07:15:42,34412
2016-09-12 11:15:42,33924
2016-09-12 15:15:44,34320
2016-09-12 19:15:43,35246
2016-09-12 23:15:43,35228
2016-09-13 03:15:42,34201
2016-09-13 07:15:43,35673
2016-09-13 12:55:42,33107
2016-09-13 16:55:43,34537
2016-09-13 20:55:43,36060
2016-09-14 01:55:47,36572
2016-09-14 05:55:44,34896
2016-09-14 09:55:46,33278
2016-09-14 13:55:41,33635
2016-09-14 17:55:42,35107
2016-09-14 21:55:47,35862
2016-09-15 01:55:45,35396
2016-09-15 05:55:42,34156
2016-09-15 09:55:44,33537
2016-09-15 13:55:46,34322
2016-09-15 17:55:46,35526
2016-09-15 21:55:42,35954
2016-09-16 01:55:44,35656
2016-09-16 05:55:45,34015
2016-09-16 09:55:40,34127
2016-09-16 13:55:41,34505
2016-09-16 17:55:41,35489
2016-09-16 22:07:56,34806
2016-09-17 02:06:51,34035
2016-09-17 06:05:44,34213
2016-09-17 10:05:44,34335
2016-09-17 14:05:42,34261
2016-09-17 18:05:45,34197
2016-09-17 22:05:44,35033
2016-09-18 02:05:45,34242
2016-09-18 06:05:41,34234
2016-09-18 10:05:40,34682
2016-09-18 14:05:45,34440
2016-09-18 18:05:42,35034
2016-09-18 22:05:44,34576
2016-09-19 02:05:42,34735
2016-09-19 06:05:43,36385
2016-09-19 10:05:43,36823
2016-09-19 14:05:44,36298
2016-09-19 18:05:42,36209
2016-09-19 22:05:43,35618
2016-09-20 02:05:44,35677
2016-09-20 06:05:44,35753
2016-09-20 10:05:42,34592
2016-09-20 14:05:43,34722
2016-09-20 18:05:42,35548
2016-09-20 22:06:34,36177
2016-09-21 02:06:36,34916
2016-09-21 06:06:37,35037
2016-09-21 10:17:33,34564
2016-09-21 14:16:37,34601
2016-09-21 18:16:38,35807
2016-09-21 22:16:39,36336
2016-09-22 02:16:38,35216
2016-09-22 06:16:33,34903
2016-09-22 10:16:33,34550
2016-09-22 14:16:34,34580
2016-09-22 18:16:34,36137
2016-09-22 22:16:34,36002
2016-09-23 02:16:39,34659
2016-09-23 06:16:34,35003
2016-09-23 10:16:40,35009
2016-09-23 14:16:33,34970
2016-09-23 18:16:34,35032
2016-09-23 22:16:34,34691
2016-09-24 02:16:33,34755
2016-09-24 06:16:40,35005
2016-09-24 10:16:34,34526
2016-09-24 14:16:34,35010
2016-09-24 18:16:33,35182
2016-09-24 22:16:34,34323
2016-09-25 02:16:40,34438
2016-09-25 06:16:34,34981
2016-09-25 10:16:33,34713
2016-09-25 14:16:33,35208
2016-09-25 18:16:32,35981
2016-09-25 22:16:33,35054
2016-09-26 02:16:32,34880
2016-09-26 06:16:39,35942
2016-09-26 10:16:33,35456
2016-09-26 14:16:32,35349
2016-09-26 18:16:40,36348
2016-09-26 22:16:34,36640
2016-09-27 02:16:33,36168
2016-09-27 06:16:36,36049
2016-09-27 10:16:32,34995
2016-09-27 14:15:43,35141
2016-09-27 18:15:41,36180
2016-09-27 22:15:43,36482
2016-09-28 02:15:43,35645
2016-09-28 06:15:41,35138
2016-09-28 10:15:46,35102
2016-09-28 14:15:44,35534
2016-09-28 18:15:44,36525
2016-09-28 22:15:46,37835
2016-09-29 02:15:45,37088
2016-09-29 06:15:43,36946
2016-09-29 10:15:41,35004
2016-09-29 14:15:43,35050
2016-09-29 18:15:43,36796
2016-09-29 22:15:44,38462
2016-09-30 02:15:44,37559
2016-09-30 06:15:45,35277
2016-09-30 10:15:44,34910
2016-09-30 14:15:42,36091
2016-09-30 18:15:46,36734
2016-09-30 22:15:41,36368
2016-10-01 02:15:47,35412
2016-10-01 06:15:43,35496
2016-10-01 10:15:42,34739
2016-10-01 14:15:41,35638
2016-10-01 18:15:43,36311
2016-10-01 22:15:44,35172
2016-10-02 02:15:43,35537
2016-10-02 06:15:41,35508
2016-10-02 10:15:43,35395
2016-10-02 14:15:42,35467
2016-10-02 18:15:43,36270
2016-10-02 22:15:45,36148
2016-10-03 02:15:42,35909
2016-10-03 06:15:43,36187
2016-10-03 10:15:41,35752
2016-10-03 14:15:41,35692
2016-10-03 18:15:44,36843
2016-10-03 22:15:41,37279
2016-10-04 02:15:46,36274
2016-10-04 06:15:43,37119
2016-10-04 10:15:41,35286
2016-10-04 14:15:44,35216
2016-10-04 18:15:41,36493
2016-10-04 22:15:43,36699
2016-10-05 02:15:43,35462
2016-10-05 06:15:46,35774
2016-10-05 10:15:40,35660
2016-10-05 14:15:41,35940
2016-10-05 18:15:43,36638
2016-10-05 22:15:43,36884
2016-10-06 02:15:42,36428
2016-10-06 06:15:42,36354
2016-10-06 10:15:43,35552
2016-10-06 14:15:44,35626
2016-10-06 18:15:41,36485
2016-10-06 22:15:50,36361
2016-10-07 02:15:42,36380
2016-10-07 06:15:43,36314
2016-10-07 10:15:41,35692
2016-10-07 14:15:41,34982
2016-10-07 18:15:42,36404
2016-10-07 22:15:46,36637
2016-10-08 02:15:43,35493
2016-10-08 06:15:41,35888
2016-10-08 10:15:45,36014
2016-10-08 14:15:42,36125
2016-10-08 18:15:42,36413
2016-10-08 22:15:43,35981
2016-10-09 02:15:44,36505
2016-10-09 06:15:43,36799
2016-10-09 10:15:43,36097
2016-10-09 14:15:42,35988
2016-10-09 18:15:43,37273
2016-10-09 22:15:43,36877
2016-10-10 02:15:44,36940
2016-10-10 06:15:43,36606
2016-10-10 10:15:42,36008
2016-10-10 14:15:43,36207
2016-10-10 18:15:41,37818
2016-10-10 22:15:46,38460
2016-10-11 02:15:41,38694
2016-10-11 06:15:45,37598
2016-10-11 10:08:03,36093
2016-10-11 14:05:44,36174
2016-10-11 18:05:41,38072
2016-10-11 22:09:04,38397
2016-10-12 02:05:44,36876
2016-10-12 06:05:42,36756
2016-10-12 10:05:45,35876
2016-10-12 14:05:40,36112
2016-10-12 18:05:42,37286
2016-10-12 22:05:42,37337
2016-10-13 02:05:43,36896
2016-10-13 06:05:45,36824
2016-10-13 10:05:49,36489
2016-10-13 14:05:42,36629
2016-10-13 18:05:41,37152
2016-10-13 22:05:44,37126
2016-10-14 02:05:44,36437
2016-10-14 06:05:41,36766
2016-10-14 10:05:40,35935
2016-10-14 14:05:45,36569
2016-10-14 18:05:40,36692
