date,price
2015-05-23 12:43:34,77085
2015-05-23 16:43:38,76930
2015-05-23 20:43:32,76750
2015-05-24 00:47:56,78482
2015-05-24 04:44:06,76638
2015-05-24 08:38:30,76713
2015-05-24 12:47:56,77227
2015-05-24 16:44:31,77468
2015-05-24 20:43:43,76880
2015-05-25 00:43:45,78590
2015-05-25 04:43:42,78783
2015-05-25 08:43:34,78561
2015-05-25 12:43:39,79171
2015-05-25 16:43:38,78657
2015-05-25 20:43:35,77814
2015-05-26 00:43:35,79755
2015-05-26 04:43:35,78876
2015-05-26 08:43:38,79401
2015-05-26 12:43:49,79823
2015-05-26 16:43:48,79235
2015-05-26 20:43:58,79507
2015-05-27 00:44:00,81538
2015-05-27 04:43:52,79666
2015-05-27 08:43:49,81465
2015-05-27 12:43:55,80597
2015-05-27 16:44:02,80571
2015-05-27 20:44:00,79937
2015-05-28 00:44:04,82196
2015-05-28 04:44:04,82140
2015-05-28 08:44:05,81147
2015-05-28 12:44:02,82525
2015-05-28 16:44:04,81975
2015-05-28 20:44:19,82246
2015-05-29 00:44:11,83946
2015-05-29 04:44:16,82893
2015-05-29 08:49:10,81247
2015-05-29 12:44:20,82557
2015-05-29 16:44:28,82604
2015-05-29 20:44:26,82445
2015-05-30 00:44:21,83964
2015-05-30 04:44:28,81750
2015-05-30 08:44:33,83049
2015-05-30 12:44:38,83109
2015-05-30 16:44:30,82580
2015-05-30 20:44:28,82767
2015-05-31 00:44:37,84296
2015-05-31 04:45:01,82999
2015-05-31 08:44:59,82650
2015-05-31 12:45:03,83795
2015-05-31 16:44:45,82972
2015-05-31 20:44:53,82226
2015-06-01 00:44:58,84676
2015-06-01 04:45:46,84367
2015-06-01 08:45:03,84004
2015-06-01 12:45:05,85124
2015-06-01 16:45:28,84129
2015-06-01 20:45:39,83508
2015-06-02 00:42:58,86499
2015-06-02 04:43:05,85585
2015-06-02 08:43:09,85024
2015-06-02 12:43:00,87961
2015-06-02 16:43:09,84876
2015-06-02 20:43:06,84580
2015-06-03 00:43:05,87594
2015-06-03 04:43:05,87736
2015-06-03 08:43:01,86815
2015-06-03 12:43:05,87881
2015-06-03 16:43:04,87699
2015-06-03 20:43:01,86569
2015-06-04 00:43:01,88963
2015-06-04 04:43:00,88755
2015-06-04 08:42:59,89417
2015-06-04 12:43:20,89201
2015-06-04 16:43:01,89845
2015-06-04 20:43:00,89341
2015-06-05 00:43:06,91278
2015-06-05 04:43:05,88549
2015-06-05 08:42:59,89899
2015-06-05 12:43:11,89972
2015-06-05 16:43:10,89010
2015-06-05 20:43:00,89166
2015-06-06 00:42:59,91368
2015-06-06 04:43:06,88892
2015-06-06 08:43:02,89765
2015-06-06 12:43:00,90000
2015-06-06 16:43:04,89931
2015-06-06 20:43:08,89902
2015-06-07 00:43:02,91878
2015-06-07 04:43:11,89645
2015-06-07 08:42:59,89873
2015-06-07 12:43:04,90488
2015-06-07 16:43:11,89896
2015-06-07 20:42:59,89961
2015-06-08 00:43:00,91126
2015-06-08 04:43:06,90005
2015-06-08 08:43:00,89746
2015-06-08 12:43:05,90244
2015-06-08 16:43:05,89960
2015-06-08 20:42:59,89171
2015-06-09 00:43:05,91908
2015-06-09 04:43:01,89667
2015-06-09 08:43:00,90119
2015-06-09 12:43:05,90332
2015-06-09 16:43:00,89886
2015-06-09 20:43:05,89542
2015-06-10 00:42:59,90583
2015-06-10 04:42:59,90311
2015-06-10 08:43:01,90023
2015-06-10 12:43:00,89854
2015-06-10 16:43:00,89581
2015-06-10 20:43:05,90725
2015-06-11 00:43:00,91428
2015-06-11 04:43:00,89667
2015-06-11 08:43:00,90071
2015-06-11 12:43:07,90537
2015-06-11 16:42:59,90013
2015-06-11 20:43:02,90480
2015-06-12 00:42:59,91292
2015-06-12 04:42:59,90521
2015-06-12 08:43:03,90148
2015-06-12 12:42:59,90127
2015-06-12 16:43:05,89799
2015-06-12 20:43:01,90152
2015-06-13 00:42:59,90874
2015-06-14 19:15:02,90033
2015-06-14 23:13:06,91095
2015-06-15 03:13:01,91223
2015-06-15 07:13:04,90176
2015-06-15 11:13:01,89834
2015-06-15 15:13:11,89748
2015-06-15 19:13:00,89654
2015-06-15 23:13:06,90223
2015-06-16 03:13:01,90841
2015-06-16 07:12:46,90155
2015-06-16 11:13:20,90071
2015-06-16 15:13:00,90366
2015-06-16 19:13:00,89995
2015-06-16 23:13:00,90056
2015-06-17 03:13:01,90265
2015-06-17 07:13:02,89409
2015-06-17 11:13:00,90260
2015-06-17 15:13:07,89964
2015-06-17 19:13:04,90311
2015-06-17 23:12:58,89160
2015-06-18 03:13:04,91286
2015-06-18 07:13:04,90601
2015-06-18 11:13:17,90212
2015-06-18 15:13:05,89991
2015-06-18 19:12:59,89946
2015-06-18 23:13:06,90584
2015-06-19 03:13:04,90793
2015-06-19 07:13:00,90147
2015-06-19 11:13:02,89398
2015-06-19 15:13:07,90175
2015-06-19 19:12:59,89363
2015-06-19 23:12:57,90445
2015-06-20 15:43:50,90382
2015-06-20 19:42:59,90325
2015-06-20 23:43:00,90190
2015-06-21 03:42:58,89789
2015-06-21 07:43:00,89881
2015-06-21 11:43:03,90378
2015-06-21 15:43:04,89993
2015-06-21 19:43:05,89849
2015-06-21 23:43:01,90458
2015-06-22 03:43:05,89628
2015-06-22 07:43:04,90219
2015-06-22 11:42:58,90153
2015-06-22 15:43:05,90432
2015-06-22 19:43:04,89921
2015-06-22 23:43:04,90503
2015-06-23 03:43:04,90344
2015-06-23 07:43:04,90273
2015-06-23 11:44:11,90125
2015-06-25 14:27:24,89784
2015-06-25 18:22:44,89973
2015-06-25 22:22:48,90051
2015-06-26 02:24:16,90590
2015-06-26 06:24:16,89694
2015-06-26 10:24:10,89648
2015-06-26 14:24:15,90318
2015-06-26 18:24:10,89954
2015-06-26 22:24:16,89905
2015-06-27 02:24:10,90948
2015-06-27 06:24:16,90148
2015-06-27 10:24:12,89546
2015-06-27 14:24:12,90418
2015-06-27 18:22:52,89186
2015-06-27 22:24:01,90098
2015-06-28 02:22:51,90016
2015-06-28 06:22:50,89377
2015-06-28 10:22:52,89510
2015-06-28 14:22:55,89302
2015-06-28 18:22:51,88851
2015-06-28 22:22:49,88719
2015-06-29 02:22:51,90370
2015-06-29 06:22:51,89487
2015-06-29 10:23:11,89357
2015-06-29 14:22:55,89007
2015-06-29 18:22:51,88832
2015-06-29 22:22:50,88720
2015-06-30 02:22:52,90485
2015-06-30 06:42:55,89140
2015-06-30 10:43:57,89656
2015-06-30 14:44:02,89800
2015-06-30 18:42:55,87961
2015-06-30 22:42:49,88652
2015-07-01 02:44:15,88932
2015-07-01 06:42:47,89178
2015-07-01 10:42:44,88463
2015-07-01 14:42:52,89211
2015-07-01 18:42:51,87609
2015-07-02 02:02:56,87782
2015-07-02 06:02:54,88464
2015-07-02 10:02:53,87246
2015-07-02 14:02:56,89426
2015-07-02 18:02:46,88274
2015-07-02 22:02:53,87159
2015-07-03 02:02:53,89428
2015-07-03 06:02:48,87926
2015-07-03 10:02:47,88072
2015-07-03 14:02:55,88750
2015-07-03 18:02:53,87821
2015-07-03 22:02:56,88173
2015-07-04 02:02:59,88515
2015-07-04 06:02:54,87909
2015-07-04 10:06:46,88071
2015-07-04 14:02:51,88180
2015-07-04 18:02:51,86947
2015-07-04 22:02:55,86614
2015-07-05 02:02:48,89355
2015-07-05 06:02:56,86194
2015-07-05 10:02:52,86116
2015-07-05 14:03:35,86342
2015-07-05 18:02:49,87521
2015-07-05 22:02:56,84734
2015-07-06 02:02:50,86785
2015-07-06 06:02:53,86262
2015-07-06 10:06:52,85966
2015-07-06 14:02:55,86023
2015-07-06 18:02:56,85486
2015-07-06 22:02:51,84756
2015-07-07 02:02:46,85950
2015-07-07 06:02:51,84419
2015-07-07 10:02:51,83798
2015-07-07 14:02:54,86129
2015-07-07 18:03:52,83274
2015-07-08 03:40:27,85590
2015-07-08 07:32:52,83120
2015-07-08 11:32:50,82665
2015-07-08 15:32:50,84569
2015-07-08 19:32:49,83253
2015-07-08 23:32:50,82729
2015-07-09 03:32:49,84840
2015-07-09 07:32:49,83097
2015-07-09 11:32:51,83393
2015-07-09 15:32:54,84291
2015-07-09 19:32:46,82581
2015-07-09 23:32:52,82529
2015-07-10 03:33:09,84377
2015-07-10 07:32:56,83407
2015-07-10 11:32:52,83032
2015-07-10 15:32:51,83898
2015-07-10 19:32:52,81508
2015-07-10 23:32:55,81301
2015-07-11 03:32:54,83285
2015-07-11 07:32:57,81878
2015-07-11 11:32:52,82153
2015-07-11 15:32:53,82959
2015-07-11 19:32:50,80900
2015-07-11 23:32:52,81741
2015-07-12 03:32:52,81687
2015-07-12 07:32:57,81104
2015-07-12 11:32:55,81355
2015-07-12 15:32:57,82182
2015-07-12 19:32:56,79535
2015-07-12 23:32:53,79458
2015-07-13 03:32:51,81149
2015-07-13 07:32:53,80059
2015-07-13 11:32:52,79823
2015-07-13 15:32:52,80363
2015-07-13 19:32:51,79601
2015-07-13 23:32:51,79778
2015-07-14 03:32:54,78775
2015-07-14 07:32:51,79689
2015-07-14 11:32:56,78658
2015-07-14 15:32:51,80423
2015-07-14 19:32:52,78061
2015-07-14 23:32:51,78365
2015-07-15 07:32:56,79364
2015-07-15 11:32:59,78840
2015-07-15 15:32:57,79773
2015-07-15 19:32:46,79133
2015-07-15 23:32:53,79474
2015-07-16 03:34:12,78294
2015-07-16 07:34:17,79941
2015-07-16 11:34:15,79101
2015-07-16 15:42:55,79438
2015-07-16 19:42:56,79332
2015-07-16 23:42:56,78940
2015-07-17 03:42:56,78550
2015-07-17 07:42:51,78864
2015-07-17 11:42:53,79592
2015-07-17 15:36:47,79883
2015-07-17 19:32:48,78739
2015-07-17 23:32:52,79603
2015-07-18 03:32:53,79425
2015-07-18 07:32:54,79101
2015-07-18 11:32:52,79856
2015-07-18 15:33:01,80080
2015-07-18 19:32:48,78750
2015-07-18 23:32:58,79545
2015-07-19 03:32:59,79771
2015-07-19 07:32:52,78628
2015-07-19 11:32:58,79884
2015-07-19 15:32:52,79332
2015-07-19 19:32:52,78405
2015-07-19 23:32:53,79210
2015-07-20 03:33:00,78925
2015-07-20 07:32:54,78615
2015-07-20 11:32:58,79773
2015-07-20 15:32:56,80121
2015-07-20 19:32:59,78362
2015-07-20 23:33:00,78912
2015-07-21 03:32:50,79795
2015-07-21 07:32:53,78820
2015-07-21 11:32:52,79082
2015-07-21 15:32:59,80139
2015-07-21 19:32:53,78400
2015-07-21 23:32:54,79443
2015-07-22 03:34:14,79294
2015-07-22 07:32:52,79267
2015-07-22 11:33:19,79381
2015-07-22 15:32:50,79784
2015-07-22 19:32:54,79005
2015-07-22 23:32:54,79526
2015-07-23 03:32:57,79261
2015-07-23 07:32:54,78630
2015-07-23 11:33:05,80150
2015-07-23 15:33:03,80040
2015-07-23 19:32:55,78525
2015-07-23 23:32:56,79483
2015-07-24 03:33:06,80417
2015-07-24 07:32:53,78668
2015-07-24 11:32:55,79297
2015-07-24 15:32:54,79656
2015-07-24 19:32:57,78418
2015-07-24 23:32:54,79397
2015-07-25 03:32:56,79641
2015-07-25 07:32:55,78388
2015-07-25 11:32:55,79295
2015-07-25 15:32:53,79817
2015-07-25 19:32:55,79407
2015-07-25 23:33:00,79664
2015-07-26 03:33:00,80002
2015-07-26 07:36:54,79109
2015-07-26 11:32:54,79707
2015-07-26 15:32:56,79586
2015-07-26 19:32:54,78762
2015-07-26 23:32:55,79715
2015-07-27 03:32:59,79515
2015-07-27 07:32:58,79416
2015-07-27 11:32:54,79835
2015-07-27 15:33:00,79675
2015-07-27 19:32:55,78956
2015-07-27 23:32:53,79659
2015-07-28 03:33:00,79509
2015-07-28 07:32:58,79136
2015-07-28 11:32:54,79769
2015-07-28 15:32:52,79248
2015-07-29 16:03:04,79260
2015-07-29 20:02:53,79312
2015-07-30 00:02:52,79996
2015-07-30 04:02:59,79478
2015-07-30 08:02:54,79788
2015-07-30 12:02:51,79842
2015-07-30 16:02:54,80539
2015-07-30 20:02:54,79005
2015-07-31 00:02:52,80071
2015-07-31 04:02:52,79220
2015-07-31 08:02:53,79089
2015-07-31 12:02:54,79593
2015-07-31 16:03:01,79852
2015-07-31 20:02:53,78766
2015-08-01 00:02:54,79855
2015-08-01 04:02:59,80108
2015-08-01 08:02:53,79762
2015-08-01 12:02:53,79834
2015-08-01 16:02:57,79446
2015-08-01 20:02:55,79838
2015-08-02 00:02:51,80071
2015-08-02 04:02:53,79644
2015-08-02 08:02:58,79006
2015-08-02 12:03:02,80014
2015-08-02 16:02:57,80089
2015-08-02 20:02:57,79099
2015-08-03 00:02:56,79978
2015-08-03 04:02:52,79966
2015-08-03 08:02:54,79533
2015-08-03 12:02:53,80013
2015-08-03 20:36:50,79585
2015-08-04 00:32:53,80292
2015-08-04 04:32:53,79171
2015-08-04 08:32:54,79000
2015-08-04 12:32:55,80241
2015-08-04 16:25:26,79732
2015-08-04 20:22:52,78441
2015-08-05 00:22:53,80131
2015-08-05 04:22:53,79906
2015-08-05 08:22:52,79596
2015-08-05 12:23:17,79684
2015-08-05 16:22:52,79649
2015-08-05 20:22:55,78777
2015-08-06 00:22:52,80365
2015-08-06 04:22:55,80395
2015-08-06 08:22:54,79824
2015-08-06 12:22:54,80171
2015-08-06 16:16:56,80134
2015-08-06 20:12:53,79938
2015-08-07 00:13:05,80484
2015-08-07 04:12:52,79663
2015-08-07 08:12:55,79553
2015-08-07 12:12:54,80374
2015-08-07 16:12:55,79117
2015-08-07 20:13:01,81188
2015-08-08 00:12:55,80058
2015-08-08 04:12:53,79726
2015-08-08 08:12:55,80068
2015-08-08 12:12:54,79858
2015-08-08 16:12:54,79176
2015-08-08 20:13:10,79496
2015-08-09 00:12:54,79853
2015-08-09 04:12:53,79781
2015-08-09 08:13:21,79681
2015-08-09 12:12:53,80486
2015-08-09 16:12:48,79893
2015-08-09 20:12:59,78826
2015-08-10 00:12:57,80412
2015-08-10 04:12:53,80091
2015-08-10 08:12:52,79335
2015-08-10 12:12:54,80167
2015-08-10 16:13:01,79982
2015-08-10 20:13:00,79144
2015-08-11 00:13:11,80100
2015-08-11 04:12:55,79280
2015-08-11 08:06:55,79783
2015-08-11 12:02:55,79927
2015-08-11 16:03:02,80454
2015-08-11 20:02:54,79031
2015-08-12 00:02:56,79859
2015-08-12 04:03:00,79728
2015-08-12 08:03:00,79300
2015-08-12 12:02:53,80138
2015-08-12 16:02:54,79117
2015-08-12 20:02:55,79028
2015-08-13 00:02:56,79612
2015-08-13 04:02:55,79312
2015-08-13 08:02:55,79058
2015-08-13 12:02:52,79936
2015-08-13 16:02:55,79677
2015-08-13 20:02:55,78639
2015-08-14 00:02:56,79805
2015-08-14 04:02:59,79534
2015-08-14 08:02:55,79212
2015-08-14 12:02:54,80074
2015-08-14 16:02:57,79837
2015-08-14 20:02:56,78739
2015-08-15 00:03:07,79844
2015-08-15 04:02:56,79251
2015-08-15 08:02:53,79608
2015-08-15 12:03:02,79416
2015-08-15 16:03:06,79536
2015-08-15 20:03:01,79421
2015-08-16 00:02:54,79684
2015-08-16 04:02:54,79184
2015-08-16 08:02:52,79420
2015-08-16 12:03:00,79796
2015-08-16 16:03:01,79277
2015-08-16 20:02:53,79424
2015-08-17 00:02:54,79383
2015-08-17 04:02:53,80142
2015-08-17 08:02:55,78797
2015-08-17 12:03:01,79613
2015-08-17 16:02:49,79364
2015-08-17 20:02:54,78622
2015-08-18 00:03:00,79575
2015-08-18 04:02:57,79344
2015-08-18 08:03:00,78656
2015-08-18 12:03:58,79227
2015-08-18 15:56:53,79405
2015-08-18 19:52:55,78693
2015-08-18 23:52:53,79194
2015-08-19 03:54:16,78586
2015-08-19 07:53:58,79175
2015-08-19 11:52:59,79497
2015-08-19 15:52:51,79358
2015-08-19 22:32:56,79200
2015-08-20 02:33:08,80809
2015-08-20 06:32:55,82622
2015-08-20 10:32:52,77150
2015-08-20 14:32:52,79284
2015-08-20 18:32:56,79403
2015-08-20 22:33:04,78669
2015-08-21 02:32:55,79138
2015-08-21 06:32:56,78828
2015-08-21 10:32:53,78330
2015-08-21 14:33:00,79503
2015-08-21 18:32:56,79508
2015-08-21 22:33:16,77798
2015-08-22 02:33:03,79027
2015-08-22 06:32:52,79466
2015-08-22 10:32:55,79137
2015-08-22 14:33:02,79114
2015-08-22 18:32:55,78829
2015-08-22 22:32:59,78491
2015-08-23 02:36:58,79178
2015-08-23 06:32:54,79463
2015-08-23 10:32:56,78820
2015-08-23 14:33:00,79549
2015-08-23 18:32:53,78771
2015-08-23 22:32:58,79033
2015-08-24 02:32:52,77883
2015-08-24 06:32:52,78973
2015-08-24 10:33:05,78862
2015-08-24 14:33:01,79459
2015-08-24 18:32:56,78733
2015-08-24 22:32:52,78553
2015-08-25 02:33:01,79129
2015-08-25 06:32:49,79165
2015-08-25 10:32:55,78069
2015-08-25 14:33:00,79424
2015-08-25 18:32:55,78778
2015-08-25 22:33:00,78264
2015-08-26 02:32:54,77821
2015-08-26 06:32:59,79023
2015-08-26 10:32:53,79016
2015-08-26 14:32:54,79277
2015-08-26 18:32:51,79084
2015-08-26 22:32:51,78574
2015-08-27 02:32:55,79196
2015-08-27 06:32:55,78244
2015-08-27 10:32:56,79121
2015-08-27 14:32:54,79172
2015-08-27 18:32:52,78571
2015-08-27 22:32:55,78262
2015-08-28 02:32:50,78968
2015-08-28 06:32:50,79252
2015-08-28 10:32:55,79100
2015-08-28 14:32:55,79539
2015-08-28 18:32:53,78898
2015-08-28 22:33:36,77612
2015-08-29 02:32:52,79416
2015-08-29 06:32:55,78994
2015-08-29 10:32:52,79382
2015-08-29 14:33:01,79887
2015-08-29 18:32:53,78614
2015-08-29 22:32:53,77881
2015-08-30 02:32:57,79163
2015-08-30 06:32:54,79037
2015-08-30 10:32:55,79000
2015-08-30 14:32:58,79327
2015-08-30 18:32:59,78272
2015-08-30 22:32:54,78421
2015-08-31 02:32:55,78570
2015-08-31 06:32:57,79572
2015-08-31 10:32:54,78770
2015-08-31 14:32:56,79344
2015-08-31 18:32:55,78665
2015-08-31 22:32:56,78318
2015-09-01 02:32:57,78699
2015-09-01 06:32:56,78980
2015-09-01 10:32:55,78948
2015-09-01 14:32:25,79331
2015-09-01 18:32:32,78085
2015-09-01 22:32:38,78047
2015-09-02 02:32:02,78588
2015-09-02 06:32:00,78835
2015-09-02 10:32:11,78530
2015-09-02 14:32:04,79043
2015-09-02 18:31:55,78419
2015-09-04 16:02:51,79414
2015-09-04 20:02:51,78772
2015-09-05 00:02:50,79450
2015-09-05 04:02:48,79638
2015-09-05 08:02:49,78930
2015-09-05 12:02:48,79765
2015-09-05 16:02:49,79613
2015-09-05 20:02:49,78127
2015-09-06 00:02:49,79112
2015-09-06 04:02:54,79864
2015-09-06 08:02:48,79376
2015-09-06 12:02:52,79460
2015-09-06 16:02:54,79393
2015-09-06 20:02:49,79098
2015-09-07 00:02:50,79384
2015-09-07 04:02:54,79338
2015-09-07 08:02:51,78878
2015-09-07 12:02:45,79571
2015-09-07 16:02:51,79633
2015-09-07 20:02:50,78250
2015-09-08 00:02:49,79614
2015-09-08 04:02:49,79121
2015-09-08 08:02:53,79119
2015-09-08 12:02:51,79288
2015-09-08 16:02:49,79168
2015-09-08 20:02:49,79166
2015-09-09 00:02:50,79654
2015-09-09 04:02:50,79392
2015-09-09 08:02:50,79249
2015-09-09 12:02:52,79242
2015-09-09 16:02:53,79973
2015-09-09 20:02:49,78253
2015-09-10 00:02:53,79399
2015-09-10 04:02:53,79358
2015-09-10 08:02:48,79190
2015-09-10 12:02:57,79647
2015-09-10 16:02:49,79749
2015-09-10 20:02:52,78697
2015-09-11 00:02:53,79304
2015-09-11 04:02:52,79656
2015-09-11 08:02:55,79503
2015-09-11 12:03:07,79806
2015-09-11 16:02:48,79761
2015-09-11 20:03:00,77692
2015-09-12 00:02:54,79476
2015-09-12 04:02:48,79517
2015-09-12 08:02:52,79336
2015-09-12 12:02:54,79177
2015-09-12 16:02:49,79815
2015-09-12 20:02:55,79021
2015-09-13 00:02:53,79738
2015-09-13 04:02:52,79522
2015-09-13 08:02:48,79219
2015-09-13 12:02:48,79355
2015-09-13 16:03:04,79654
2015-09-13 20:02:52,78065
2015-09-14 00:02:53,79696
2015-09-14 04:02:50,79726
2015-09-14 08:02:49,79492
2015-09-14 12:02:54,79514
2015-09-14 16:02:48,79877
2015-09-14 20:02:54,78534
2015-09-15 00:02:52,79619
2015-09-15 04:02:51,79908
2015-09-15 08:02:52,79414
2015-09-15 12:02:49,80068
2015-09-15 16:02:55,78988
2015-09-16 14:45:41,79684
2015-09-16 18:42:48,78948
2015-09-16 22:42:50,78939
2015-09-17 02:42:55,79335
2015-09-17 06:42:52,79452
2015-09-17 10:46:47,79315
2015-09-17 14:42:58,79549
2015-09-17 18:42:56,78969
2015-09-17 22:43:02,78944
2015-09-18 02:42:53,79791
2015-09-18 06:42:49,79213
2015-09-18 16:44:35,79657
2015-09-18 20:42:55,78537
2015-09-19 00:42:55,79761
2015-09-19 04:42:48,79568
2015-09-19 08:42:53,79111
2015-09-19 12:42:55,79412
2015-09-19 16:42:54,79741
2015-09-19 20:42:49,78902
2015-09-20 00:42:50,80111
2015-09-20 04:42:54,79279
2015-09-20 08:42:56,79114
2015-09-20 12:42:54,80142
2015-09-20 16:42:59,79880
2015-09-20 20:42:58,78797
2015-09-21 00:43:07,80178
2015-09-21 04:43:29,79901
2015-09-21 08:42:53,79818
2015-09-21 12:42:51,79623
2015-09-21 16:42:57,79326
2015-09-21 20:42:49,79219
2015-09-22 00:42:50,79918
2015-09-22 04:42:55,79363
2015-09-22 08:42:51,79381
2015-09-22 12:42:56,80249
2015-09-22 16:42:51,79159
2015-09-22 20:42:56,79360
2015-09-23 00:42:49,79949
2015-09-23 04:42:49,79593
2015-09-23 08:42:49,80088
2015-09-23 12:42:45,80092
2015-09-23 16:42:51,79147
2015-09-23 20:42:54,79276
2015-09-24 00:42:51,79863
2015-09-24 04:44:15,80332
2015-09-24 08:42:49,79560
2015-09-24 12:46:46,79355
2015-09-24 16:42:50,80153
2015-09-24 20:42:50,77956
2015-09-25 00:42:55,80471
2015-09-25 04:42:53,79451
2015-09-25 08:46:45,79534
2015-09-25 12:42:50,79619
2015-09-25 16:42:57,80002
2015-09-25 20:42:51,78216
2015-09-26 00:42:54,80013
2015-09-26 04:42:48,79307
2015-09-26 08:42:54,79251
2015-09-26 12:42:49,80137
2015-09-26 16:42:48,79416
2015-09-26 20:42:51,78668
2015-09-27 00:42:55,79876
2015-09-27 04:43:00,79348
2015-09-27 08:42:49,79459
2015-09-27 12:43:14,79785
2015-09-27 16:36:46,79901
2015-09-27 20:32:55,78211
2015-09-28 00:32:56,80095
2015-09-28 04:32:52,79426
2015-09-28 08:32:51,79412
2015-09-28 12:32:49,79843
2015-09-28 16:32:53,79823
2015-09-28 20:33:00,78765
2015-09-29 00:32:54,79556
2015-09-29 04:32:53,79765
2015-09-29 08:32:51,79381
2015-09-29 12:32:52,79935
2015-09-29 16:32:53,79384
2015-09-29 20:32:52,79246
